4205,3,1,"",Okhla Industrial Area,28.5518,77.26914,18000,9000
3869,5,1,"",Lajpat Nagar 1,28.566933,77.24368,4500,900
3800,3,1,"",Najafgarh,28.61297,76.9841,1800,1800
1907,6,1,Ajit Tower,Kalkaji,28.540337,77.26215,13275,13275
2062,5,1,"",Paschim vihar,28.65962,77.09092,11300,2500
1679,4,1,Pahuja,Karol Bagh,28.647203,77.19476,3750,3000
1912,4,1,"",Okhla,28.534487,77.26944,5250,5250
1903,4,1,"",Lajpat Nagar,28.568384,77.24352,7200,900
1918,4,1,"",Lajpat Nagar,28.571442,77.23759,10000,7500
2114,5,1,TK House,Saket,28.528471,77.21049,5000,2000
1919,5,1,"",Lajpat Nagar,28.570942,77.23878,15000,2500
1913,4,1,"",Okhla,28.53382,77.27013,6320,1580
3715,3,1,"",Shahdara,28.678375,77.26724,4800,4000
1975,4,1,"",Janakpuri,28.63205,77.08446,25000,25000
1983,4,1,"",Patel Nagar,28.649643,77.16207,16000,1300
1987,4,1,"",Punjabi Bagh,28.666927,77.12138,10800,8100
2068,4,1,"",Tilak Nagar,28.640076,77.103386,6000,4500
1938,4,1,"",Lajpat Nagar,28.567251,77.244865,7200,1800
1941,3,1,"",Tilak Nagar,28.640001,77.10324,5500,1800
1863,4,1,"",Lajpat Nagar 1,28.574442,77.24128,3600,1200
3985,4,1,"",Okhla Industrial Area,28.534771,77.269455,10000,8000
2686,4,1,"",Rajouri Garden,28.649366,77.1241,12000,1200
2113,4,1,Raj Plaza,Kalkaji,28.541967,77.25451,9100,4900
1734,5,1,"",Pitampura,28.688858,77.130424,8250,4950
1872,4,1,"",Kirti Nagar,28.654295,77.135574,7000,7000
2004,3,1,"",Malviya Nagar,28.538544,77.211365,4500,1500
1849,4,1,"",Kailash Colony,28.553234,77.24249,7000,900
2908,3,1,Nagpal Business Tower,Okhla Industrial Area,28.538471,77.270706,48000,45000
2069,5,1,"",Tilak Nagar,28.636126,77.09344,6400,1600
1728,4,1,"",GTB Nagar,28.697807,77.20837,7200,7200
2042,5,1,"",Govindpuri,28.535845,77.26094,8500,4050
1897,5,1,Oceanic,Khanpur,28.504583,77.23193,8000,3200
1985,5,1,"",Malviya Nagar,28.535645,77.21039,10000,0
1923,5,1,"",Lajpat Nagar 2,28.568295,77.245186,9000,0
2625,3,1,"",Ramesh Nagar,28.654467,77.13578,6000,0
1723,3,1,"",Model Town,28.70492,77.18966,3000,0
2060,4,1,"",Nawada Majra Village,28.620647,77.046745,10800,0
1979,3,1,"",Moti Nagar,28.656815,77.14103,15000,0
1962,5,1,"",Mansarover Garden,28.644775,77.12771,16000,0
1466,10,1,Ambience Heights,Rohini,28.750578,77.14196,360000,0
1926,3,1,"",Kirti Nagar,28.654583,77.13776,4500,0
2098,5,1,"",Kotla,28.571892,77.227264,5500,0
1901,3,1,"",Lajpat Nagar,28.568695,77.24363,5400,0
2509,4,1,"",Kalkaji,28.51747,77.279884,17200,0
1948,4,1,"",Kirti Nagar,28.653996,77.135,8000,0
2124,3,1,"",Vasant Vihar,28.56142,77.155334,4500,0
1864,5,1,"",Lajpat Nagar 1,28.574114,77.24135,4500,0
1861,4,1,"",South Extension 2,28.568419,77.21754,6400,0
2045,2,1,"",Lodhi Colony,28.583277,77.22453,700,0
1725,4,1,"",GTB Nagar,28.692757,77.20499,8000,0
2005,4,1,"",Hauz Khas,28.550026,77.2053,12000,0
250,4,1,"",Saket,28.523361,77.207695,5000,0
2130,5,1,"",Lajpat Nagar 2,28.569323,77.24158,4500,0
1916,4,1,"",Lajpat Nagar 2,28.569183,77.24386,10000,0
1982,5,1,"",Paschim vihar,28.66882,77.09705,7500,0
1122,9,1,DLF Prime Towers,Okhla Industrial Area,28.519203,77.28338,570076,0
1959,3,1,"",Malviya Nagar,28.538778,77.214005,5400,0
2645,4,1,"",Kailash Park,28.655087,77.13692,8000,0
899,7,1,Salcon Aurum Jasola,Jasola,28.538357,77.28678,200000,0
2176,4,1,"",Uttam Nagar,28.620455,77.04081,8160,0
1736,2,1,"",Lodhi Colony,28.582987,77.226875,900,0
1698,4,1,"",Paschim vihar,28.66354,77.09239,10000,0
2171,4,1,"",Kirti Nagar,28.657707,77.14877,2000,0
1859,3,1,"",Sadar Bazaar,28.649773,77.20551,7200,0
1853,4,1,"",Greater Kailash 1,28.549795,77.23667,6400,0
1973,4,1,"",Fateh Nagar,28.629358,77.09892,1400,0
1950,3,1,"",Kirti Nagar,28.654303,77.13704,7200,0
2121,5,1,"",SJ Enclave,28.565441,77.19941,4500,0
1737,2,1,"",Lodhi Colony,28.582478,77.22695,1000,0
1724,3,1,"",GTB Nagar,28.697582,77.204895,2700,0
1969,5,1,"",Karol Bagh,28.656445,77.18567,4750,0
1885,4,1,"",Kotla,28.573503,77.22823,5200,0
