3960,9,1,Palm Court,Sector 14,28.47256,77.05454,200000,12500
2878,8,1,Paras Trade Centre,Gwal Pahari,28.43665,77.13439,192000,38400
978,10,1,ILD Trade Centre,Sohna Road,28.425022,77.038994,350000,26800
2152,3,1,"",Sector 15,28.457981,77.04409,3900,1300
1516,7,1,Vatika One On One - Tower D,Sector 16,28.466946,77.04964,182000,182000
2865,3,1,"",Sector 32,28.44633,77.04159,20000,19998
3656,6,1,IBC,Sector 32,28.446484,77.04061,100629,32860
3547,8,1,Tee Point Office - North Tower,Sector 65,28.40567,77.07084,48640,48640
3472,6,1,AIPL - The Masterpiece,Golf Course Road,28.44024,77.103195,150000,25000
336,15,1,Unitech Signature Tower - A,Sector 15,28.45809,77.04119,164635,18305
1697,4,1,"",Sector 8,28.457432,77.02332,8000,2800
1497,8,1,108 Nimitaya,Udyog Vihar,28.516066,77.082565,253441,234698
277,6,1,Unitech Business Park Tower - B,Sector 41,28.458267,77.07022,100000,15700
2146,4,1,"",Sector 16,28.471521,77.0512,16000,4000
407,8,1,ABW Tower,MG Road,28.478704,77.071434,131963,62918
2655,3,1,"",Udyog Vihar Phase 5,28.501127,77.08587,13200,6800
3506,4,1,Cosmique,Udyog Vihar Phase 5,28.502398,77.08663,20500,2500
3567,7,1,"",Sector 44,28.448479,77.075874,35000,15000
2656,8,1,Brookfield InfoSpace - Block 3,Sector 21,28.50926,77.07194,463757,71472
2282,4,1,Pal Arcade,Sector 15,28.456343,77.03699,12400,8300
2155,4,1,"",Sector 22,28.503029,77.06327,4800,4800
2210,7,1,ANP,Sector 44,28.454296,77.06912,30000,25000
2165,8,1,Magnum Centre,Sector 18,28.488138,77.06601,45000,45000
1449,10,1,Unitech Global Gateway Tower - B,MG Road,28.48138,77.10509,1050000,1050000
2150,3,1,"",Sector 15,28.457338,77.045006,4800,3700
1396,10,1,Bestech Business Tower Gurgaon,Sector 48,28.404554,77.04267,750000,8500
2274,5,1,"",Sector 44,28.452642,77.07214,30000,6000
891,3,1,Iris Milestone,IMT Manesar,28.377775,76.883,65000,33880
2055,10,1,"",Udyog Vihar,28.509487,77.08038,92700,72100
2543,4,1,"",Sector 18,28.459743,77.02684,3000,1500
2279,3,1,Jai House,Prem Nagar,28.468668,77.0341,6000,2000
2506,3,1,Shree Vardhman Shopping Mart,Sector 67,28.386412,77.0609,22210,18210
1680,5,1,RSC,Sohna Road,28.38931,77.04983,10900,6200
1999,4,1,"",IFFCO Chowk,28.47206,77.071465,5200,2600
417,12,1,Vipul Business Park,Sohna Road,28.42245,77.037155,324890,324890
2663,2,1,Brookfield InfoSpace - Block 4,Sector 21,28.509892,77.0716,42655,3283
1691,4,1,ESS Kay Tower,Sector 8,28.463198,77.022545,20000,5000
818,12,1,Anant Raj Technology Park - Tower E,IMT Manesar,28.374107,76.90238,222000,97980
281,16,1,Unitech Cyber Park Tower - B,Sector 39,28.443604,77.05494,394500,12000
2147,6,1,Arcadia,Sector 16,28.471004,77.04963,32300,5900
274,8,1,Unitech Cyber Park Tower - A,Sector 39,28.443054,77.05609,436102,4000
2265,6,1,"",Sector 44,28.452051,77.072556,28500,13500
2562,4,1,"",Udyog Vihar Phase 5,28.501417,77.08575,12000,12000
2575,4,1,"",Udyog Vihar Phase 3,28.499897,77.08169,32000,32000
2573,4,1,S Lal Tower,Udyog Vihar,28.51183,77.075325,14000,3500
833,8,1,SP Infocity Gurgaon,Sector 20,28.513527,77.08675,720000,90000
892,11,1,SP Infocity Manesar - Block C,IMT Manesar,28.378735,76.89799,440000,240000
439,13,1,JMD Megapolis,Sohna Road,28.419842,77.03788,1200000,11064
1689,3,1,"",Sector 8,28.466265,77.02063,2400,2400
1681,3,1,"",Sector 29,28.463896,77.064804,8880,2960
2468,3,1,"",Sector 31,28.453709,77.047874,6300,2100
2557,4,1,"",Udyog Vihar Phase 5,28.497452,77.085396,12000,12000
2553,5,1,"",Udyog Vihar Phase 3,28.499214,77.081924,32500,16200
2538,4,1,"",Udyog Vihar Phase 3,28.500326,77.080696,50000,48000
444,7,1,JMD Suburbio 2,Sector 67,28.383451,77.055626,200000,175000
2281,5,1,SM Plaza,Sector 15,28.456013,77.037415,4600,1800
3004,4,1,SOC 7,Sector 14,28.474398,77.04768,10000,7500
2263,3,1,Shree Shyam House ,Sector 13,28.467945,77.03403,3600,1200
3109,13,1,Spaze Palazo,Golf Course Extension Road,28.399584,77.038475,340000,61136
1524,7,1,Vatika One On One - Tower B,Sector 16,28.466965,77.04983,182000,182000
2280,5,1,Shri Shyam Tower,Sector 15,28.455198,77.03828,30000,30000
813,9,1,Anant Raj Technology Park - Tower A,IMT Manesar,28.373106,76.902466,164913,164907
2823,4,1,Govind Ram Place,Sikanderpur,28.481964,77.09763,4800,1470
1683,4,1,"",Sector 51,28.43634,77.06717,4600,450
788,3,1,Orris Floreal Tower - Block A,Sector 83,28.393385,76.976906,71707,71707
2273,6,1,"",Sector 44,28.449244,77.07515,70200,58600
1520,7,1,Vatika One On One - Tower A,Sector 16,28.46702,77.04987,182000,182000
1326,9,1,M3M Urbana Business Park North Tower,Sector 67,28.390476,77.066986,300100,245457
1997,4,1,"",Sector 29,28.472296,77.071175,5600,2700
2148,3,1,"",Sector 15,28.45794,77.04419,3500,1200
1690,3,1,"",Sector 8,28.46576,77.02077,2700,2500
3107,9,1,Spaze Corporate Park - Tower B,Golf Course Extension Road,28.395346,77.030106,102400,100935
2110,3,1,"",Sector 66,28.390297,77.04922,4500,4500
1688,3,1,"",Sector 12A,28.462816,77.02349,4500,1500
3752,4,1,"",Sector 15,28.458158,77.043846,5000,4400
2052,5,1,"",Udyog Vihar Phase 4,28.498804,77.08088,31000,12400
3959,4,1,281-Udyog Vihar,Udyog Vihar Phase 2,28.508804,77.08806,70000,12500
2549,4,1,"",Udyog Vihar,28.490452,77.05792,52000,50000
2723,3,1,"",Golf Course Road,28.472237,77.09436,8100,2700
