roadid,lat,lon,lat.1,lon.1
657,28.6552354,77.2160013,28.6520123,77.2062848
658,28.6537667,77.2077186,28.6505805,77.2050859
660,28.6267745,77.2412607,28.627503,77.2405503
661,28.6409749,77.2257366,28.6417713,77.2235974
668,28.572795,77.2590601,28.5719707,77.2587758
669,28.5707152,77.2595399,28.5720464,77.2579281
681,28.4267309,77.2913407,28.4267309,77.2913407
687,28.5658386,77.000469,28.5585901,77.0038943
690,28.5459878,77.0100948,28.5456877,77.0102608
692,28.5456877,77.0102608,28.5455121,77.010364
693,28.5455121,77.010364,28.5451101,77.0106089
694,28.5451101,77.0106089,28.5448496,77.0107733
695,28.5448496,77.0107733,28.5446203,77.0109055
696,28.5446203,77.0109055,28.5441191,77.0112068
697,28.5441191,77.0112068,28.5432313,77.0129098
698,28.5348913,77.0466503,28.5334251,77.0598838
699,28.5334251,77.0598838,28.5298128,77.0873086
700,28.6092252,76.9855044,28.6015203,76.9883888
701,28.6118571,76.9786697,28.6092252,76.9855044
742,28.4893337,77.2823139,28.4882434,77.2723334
749,28.5560325,77.2479031,28.5520504,77.2468861
763,28.5520504,77.2468861,28.5604934,77.2314726
764,28.6093222,77.2401246,28.6106633,77.2349926
767,28.660752,77.2236404,28.656626,77.2233706
768,28.6451335,77.2235768,28.6569784,77.218716
771,28.6164116,77.2246192,28.6168322,77.2126985
773,28.6334317,77.205563,28.6277939,77.2051891
775,28.6338626,77.1897785,28.6338626,77.1897785
831,28.5974093,77.1902898,28.5984201,77.1877538
832,28.5895183,77.1832841,28.5895183,77.1832841
834,28.598748,77.1874186,28.598748,77.1874186
836,28.5958663,77.1980712,28.5954286,77.1961794
839,28.6101599,77.2118526,28.6053898,77.2108111
843,28.6569784,77.218716,28.6577462,77.2175892
844,28.5563665,77.2065992,28.557071,77.2026277
845,28.5602733,77.2034183,28.5531858,77.2015948
846,28.6019195,77.3259124,28.5980665,77.3196551
847,28.5494542,77.3327209,28.5446833,77.3269728
853,28.5891703,77.3025306,28.5892648,77.3008399
862,28.6150624,76.983598,28.6134014,76.9858369
865,28.6852503,76.9946652,28.7914652,77.0291163
867,28.5864886,77.2263293,28.5858163,77.2125126
868,28.403138,77.1487984,28.4046816,77.1101067
876,28.6532591,77.0738597,28.6519434,77.0754986
889,28.6078235,77.1357732,28.6060279,77.1280319
892,28.634671,77.0621978,28.634738,77.0623591
893,28.634738,77.0623591,28.6343116,77.0689081
897,28.5993232,77.0300394,28.5993232,77.0300394
898,28.5973986,77.0281243,28.5968689,77.0282651
900,28.5432313,77.0129098,28.5077919,77.0270178
911,28.5316551,77.2766618,28.5387976,77.2720659
974,28.5760465,77.3335065,28.5868497,77.3232418
1077,28.5909531,77.3357975,28.5934277,77.3334537
1084,28.6005912,77.3387078,28.6004852,77.3385647
1086,28.6003057,77.3384065,28.6023192,77.3364431
1087,28.5935777,77.3235774,28.5895096,77.3169432
1088,28.6007102,77.3388435,28.6005912,77.3387078
1092,28.5993084,77.3401505,28.5947074,77.333869
1098,28.5886872,77.3155586,28.586583,77.3117795
1099,28.5894254,77.3158228,28.598471,77.309313
1104,28.5967062,77.3209673,28.5923798,77.313838
1119,28.5892648,77.3008399,28.5895661,77.3003857
1120,28.5899529,77.2998028,28.5902751,77.2993172
1121,28.5865217,77.3001567,28.5859986,77.3000749
1122,28.5895661,77.3003857,28.5899529,77.2998028
1125,28.5892406,77.3008796,28.5865217,77.3001567
1175,28.6343491,77.2305461,28.6302543,77.2275386
1176,28.6302543,77.2275386,28.6269717,77.2153425
1245,28.6149342,77.3202506,28.6247886,77.3088143
1285,28.6042453,77.3108327,28.6119969,77.3078116
1289,28.6132794,77.3156134,28.6126853,77.3111703
1306,28.5902751,77.2993172,28.5905085,77.2989825
1307,28.6148674,77.3215221,28.6253363,77.3188517
1355,28.5583644,77.2725077,28.5571697,77.270181
1429,28.5509968,77.2586344,28.549304,77.2486445
1465,28.6577462,77.2175892,28.6576156,77.2167334
1467,28.6576156,77.2167334,28.6577343,77.2158289
1475,28.6623837,77.2338396,28.6649047,77.2307002
1493,28.6638163,77.2156434,28.6645192,77.214843
1934,28.6724179,77.1696028,28.6755712,77.1680529
2038,28.7261294,77.1271316,28.7067538,77.1098317
2069,28.7155352,77.1310892,28.7212597,77.1227742
2087,28.7258749,77.1896681,28.7251565,77.1811324
2108,28.7212534,77.0779969,28.7141903,77.0769334
2127,28.641894,77.2185137,28.6357951,77.2183701
2132,28.643555,77.2276516,28.6429277,77.2271272
2135,28.6438708,77.2277828,28.6438708,77.2277828
2146,28.671726,77.2310571,28.6714947,77.2261457
2148,28.5862674,77.2530756,28.5890011,77.2478065
2168,28.5571697,77.270181,28.5551858,77.2662348
2170,28.5520504,77.2468861,28.5508159,77.2316615
2172,28.5626155,77.2507262,28.5581407,77.2392563
2177,28.5513109,77.210935,28.5537107,77.2055034
2180,28.5588919,77.211888,28.5615159,77.2074985
2182,28.5735474,77.2093327,28.5798681,77.2025643
2183,28.5531858,77.2015948,28.5547453,77.1957899
2186,28.6175664,77.1996572,28.6176343,77.1981373
2190,28.6894088,77.2960324,28.6909538,77.2788089
2194,28.6615817,77.1840593,28.655046,77.1792574
2196,28.6539597,77.1823817,28.655046,77.1792574
2197,28.6513929,77.1954367,28.6441092,77.1901201
2199,28.6662101,77.2295569,28.6647971,77.2216798
2200,28.6661225,77.2222001,28.6661225,77.2222001
2201,28.6661393,77.2217475,28.6691696,77.2212374
2202,28.6594814,77.2159243,28.6622312,77.2072894
2203,28.6657587,77.2219184,28.6629206,77.2212279
2204,28.6622312,77.2072894,28.6554508,77.2042558
2208,28.6111045,77.1999322,28.6108965,77.199666
2212,28.7434587,77.287878,28.7032921,77.2650442
2213,28.7884583,77.2772114,28.8311097,77.2674845
2221,28.588073,77.2954142,28.5861648,77.2935766
2223,28.5882462,77.2958906,28.588073,77.2954142
2229,28.5887061,77.2971254,28.5882462,77.2958906
2234,28.5692373,77.1919093,28.5696885,77.1875752
2246,28.5346503,77.2601905,28.5441189,77.2455307
2249,28.5398703,77.2588528,28.542412,77.2530637
2250,28.5399815,77.2590405,28.5399815,77.2590405
2254,28.5386277,77.2667094,28.538874,77.2617824
2255,28.5427248,77.2528805,28.5427248,77.2528805
2256,28.5330556,77.2688989,28.5330437,77.2596336
2258,28.5529526,77.2401772,28.5525538,77.2369923
2259,28.7329137,76.8465038,28.7588692,76.8597758
2266,28.7224488,77.2163275,28.722284,77.2163096
2285,28.7445475,77.1192234,28.7481635,77.0883119
2316,28.6179717,77.0902055,28.6154133,77.0898458
2317,28.6216978,77.0916907,28.6180022,77.0918007
2318,28.6180323,77.0934205,28.6180421,77.0885807
2320,28.6184688,77.0953281,28.6180323,77.0934205
2321,28.6141909,77.097906,28.6111384,77.0925592
2333,28.8151416,76.8240572,28.8442577,76.8591861
2334,28.4415891,76.9345636,28.4578819,76.9817788
2337,28.5539955,76.8254255,28.5269565,76.8510505
2339,28.4026507,77.2753306,28.4026507,77.2753306
2340,28.4242227,77.1479311,28.4242227,77.1479311
2341,28.4071958,77.2004732,28.4071958,77.2004732
2342,28.4249451,77.1469783,28.4249451,77.1469783
2343,28.4043402,77.1749758,28.4043402,77.1749758
2344,28.4091652,77.1700858,28.4091652,77.1700858
2345,28.4189555,77.1570261,28.4189555,77.1570261
2346,28.4077557,77.18525,28.4077557,77.18525
2349,28.4596586,77.0690137,28.4599198,77.0693194
2399,28.4133196,77.2391578,28.4133196,77.2391578
2401,28.4050407,76.9880322,28.4572022,77.0237054
2404,28.4102111,77.168434,28.4102111,77.168434
2405,28.4425162,77.1470634,28.4285597,77.1425072
2406,28.6173701,77.0012465,28.6173781,77.0016131
2408,28.6572676,76.8151428,28.7329137,76.8465038
2422,28.6670663,77.217968,28.674367,77.2168688
2423,28.6783849,77.2080945,28.6697916,77.2074422
2424,28.6586251,77.1826742,28.6585865,77.1793214
2426,28.8766611,76.9114874,28.8717048,76.9221434
2427,28.7308374,76.8472876,28.7551418,76.8684561
2434,28.4967188,77.0913861,28.4966155,77.0913066
2437,28.5485914,77.2566187,28.5497097,77.2560972
2439,28.5151119,77.2809989,28.5190853,77.2784113
2443,28.7257293,77.334519,28.7387587,77.3078546
2445,28.7387587,77.3078546,28.7473257,77.2870672
2447,28.6105697,77.0837851,28.594706,77.0807359
2448,28.6072177,77.0864544,28.6030287,77.0826232
2455,28.6289907,77.2381624,28.6289068,77.2380733
2457,28.5562147,77.2103992,28.5499352,77.2062958
2459,28.7258507,77.3344248,28.714278,77.3021651
2462,28.7561947,77.2850558,28.7580732,77.2714701
2463,28.446593,76.8305488,28.473447,76.9608863
2466,28.5424043,77.2532064,28.5425155,77.2531089
2480,28.351045,77.3998882,28.421237,77.3322009
2494,28.5584601,77.2396023,28.558451,77.2390624
2497,28.6365506,77.2310699,28.6343491,77.2305461
2513,28.6189183,77.031072,28.6183881,77.0315919
2516,28.6204711,77.0226924,28.6386047,77.0599578
2540,28.6243552,77.0637812,28.622125,77.0685389
2541,28.6244111,77.0639141,28.6222203,77.0684257
2542,28.757558,77.198648,28.7296408,77.1982121
2543,28.6826577,76.9143213,28.691782,76.930057
2545,28.5869071,77.2338316,28.5920542,77.233116
2548,28.5849681,77.2317101,28.5849681,77.2317101
2563,28.8784706,76.9140876,28.895597,76.9273698
2564,28.8766611,76.9114874,28.8784706,76.9140876
2565,28.831556,76.9764253,28.8290833,76.988428
2566,28.8631424,77.0010765,28.8762832,77.0126207
2567,28.708901,76.9390349,28.7090948,76.9391401
2568,28.6951304,76.9334933,28.6953101,76.9336095
2570,28.6994201,76.9351604,28.7017122,76.936387
2571,28.879602,77.0090364,28.8836172,77.0183098
2572,28.6912751,76.9314434,28.6951304,76.9334933
2573,28.6953101,76.9336095,28.6994201,76.9351604
2575,28.7017122,76.936387,28.708901,76.9390349
2587,28.3275878,76.778665,28.4190691,76.9055678
2624,28.5024367,77.2837869,28.5032839,77.2809307
2640,28.4496005,77.0774856,28.4496709,77.0776471
2657,28.5675087,77.3244251,28.5657129,77.3207217
2710,28.6393138,77.0607913,28.6394821,77.0610105
2726,28.6954947,77.1345111,28.6947392,77.1303697
2733,28.6885755,77.1018518,28.6886016,77.0963551
2757,28.6932232,77.0777761,28.6931594,77.0785794
2761,28.7296408,77.1982121,28.7289058,77.1980436
2764,28.7289058,77.1980436,28.7286449,77.1979838
2767,28.688949,77.0819709,28.6880486,77.0819852
2774,28.6856289,77.0697212,28.6822345,77.069064
2778,28.6880486,77.0819852,28.6848889,77.0802619
2780,28.6848889,77.0802619,28.6842195,77.0801839
2781,28.6931594,77.0785794,28.6931188,77.0787733
2783,28.6842195,77.0801839,28.6814173,77.0797928
2784,28.6931188,77.0787733,28.6925888,77.0820558
2792,28.6947454,77.1304036,28.6976814,77.1297201
2793,28.6794915,77.1393371,28.6807127,77.1326629
2794,28.6790374,77.1396224,28.6794915,77.1393371
2799,28.7008062,77.0846134,28.700622,77.0851902
2800,28.7166667,77.0945304,28.7163534,77.0949255
2801,28.700622,77.0851902,28.7004068,77.0857165
2805,28.7004068,77.0857165,28.7003113,77.0859664
2806,28.7047075,77.1014946,28.7062716,77.099328
2881,28.8055719,77.0468476,28.8169504,77.0598034
2882,28.8054635,77.0467501,28.8055719,77.0468476
2885,28.8049349,77.0461071,28.8036029,77.0463457
2887,28.8024975,77.0405188,28.8054635,77.0467501
2906,28.4139799,77.283079,28.4053361,77.2805057
2913,28.4270314,77.3007111,28.4274195,77.3006996
2920,28.4343312,77.2991014,28.4399966,77.2988279
2928,28.4454923,77.3028859,28.4484555,77.3028462
2930,28.4343473,77.2940963,28.4343426,77.2849384
2934,28.4144686,77.3057796,28.4200609,77.3053065
2936,28.4144686,77.3057796,28.4134481,77.2994813
2937,28.4092712,77.3062213,28.4144686,77.3057796
2938,28.428262,77.3200116,28.4390034,77.3186586
2968,28.4159199,77.3176716,28.4180522,77.3174978
2973,28.4023629,77.3266579,28.401654,77.3116709
2974,28.4018389,77.3188375,28.4159199,77.3176716
2975,28.4023771,77.326921,28.4023771,77.326921
2977,28.4028672,77.3345351,28.4023771,77.326921
2984,28.4019294,77.326852,28.4023432,77.3263371
2985,28.3885552,77.3199423,28.4018389,77.3188375
3012,28.4099121,77.2922842,28.4145266,77.2838971
3013,28.4098574,77.2924149,28.4098574,77.2924149
3014,28.4093037,77.2932807,28.4098574,77.2924149
3044,28.5394076,77.2940997,28.5444549,77.2907073
3046,28.6490443,76.9905683,28.6852425,76.994763
3048,28.6766297,76.9987749,28.6847613,77.0006102
3050,28.5493694,77.2913725,28.5477529,77.288837
3051,28.5423115,77.3007218,28.5490124,77.2961352
3120,28.6772662,77.2787795,28.6826509,77.2747568
3207,28.6408644,77.2828769,28.6433423,77.2813909
3231,28.7106179,77.2359761,28.7119421,77.2313384
3260,28.548822,77.2956588,28.5485486,77.2950151
3262,28.5490124,77.2961352,28.548822,77.2956588
3278,28.4376749,77.1217965,28.4376749,77.1217965
3311,28.5858022,77.2935231,28.5861537,77.2934666
3314,28.5889711,77.247452,28.5886653,77.2466736
3330,28.674367,77.2168688,28.6816301,77.2147355
3333,28.6801256,77.2085529,28.6825594,77.2066139
3335,28.4794161,77.1200992,28.4792945,77.120014
3336,28.5666437,77.1659589,28.5640006,77.1612954
3376,28.5745269,77.117611,28.5828698,77.0903341
3395,28.4855566,77.0197105,28.5094982,77.0411038
3401,28.4815621,77.0467555,28.4815769,77.0491126
3407,28.8836701,77.0186287,28.883703,77.0188009
3408,28.883703,77.0188009,28.8837426,77.0189841
3409,28.8836172,77.0183098,28.8836701,77.0186287
3410,28.8837426,77.0189841,28.8857073,77.0228248
3417,28.474822,77.3049113,28.4612365,77.2848277
3422,28.4604834,77.3138342,28.4602422,77.3136369
3438,28.4621006,77.2899722,28.4624678,77.2897604
3442,28.4921991,77.3111434,28.4860189,77.3107874
3444,28.4391298,77.3262246,28.4565083,77.3212894
3451,28.4388308,77.3263112,28.4391298,77.3262246
3453,28.4565083,77.3212894,28.4566822,77.321242
3460,28.4566822,77.321242,28.5114486,77.3131304
3463,28.3966006,77.3381226,28.4363679,77.3270609
3465,28.5115382,77.3130969,28.5238382,77.3071364
3466,28.5114486,77.3131304,28.5115382,77.3130969
3467,28.5083523,77.3312012,28.5082551,77.3308608
3468,28.5082551,77.3308608,28.5109983,77.3133308
3475,28.4870501,77.006461,28.4853231,77.0100443
3484,28.4853231,77.0100443,28.4850141,77.0126465
3487,28.4881944,77.0046281,28.4870501,77.006461
3488,28.4764527,77.0021124,28.4806986,77.0143813
3489,28.4636355,77.0304671,28.4625085,77.0320287
3490,28.4620477,77.0237817,28.4593358,77.0265086
3491,28.4759523,77.0197899,28.4815916,77.0236733
3492,28.478047,77.0169173,28.4759523,77.0197899
3493,28.4775585,77.0159723,28.478047,77.0169173
3498,28.5110292,77.0424544,28.5200347,77.0475755
3508,28.509819,77.0426699,28.5026846,77.0677518
3513,28.5164393,77.0724635,28.514837,77.0763773
3515,28.514837,77.0763773,28.5145164,77.0769513
3518,28.5114277,77.0664003,28.5082309,77.0694071
3519,28.502961,77.0573112,28.5175649,77.0733293
3569,28.8650916,77.0991741,28.8248247,77.1146508
3575,28.7966929,77.1175864,28.8137117,77.1047004
3576,28.8582568,77.0933088,28.85806,77.0931421
3596,28.8094067,77.1072992,28.8108334,77.0836347
3623,28.473447,76.9608863,28.4627154,76.9789454
3624,28.4627154,76.9789454,28.4616886,76.9809404
3628,28.4624232,77.0316165,28.4616031,77.0322978
3636,28.4507968,77.0030064,28.4441865,77.0167002
3646,28.4898056,76.9643175,28.4768234,77.0032954
3648,28.4873759,76.962866,28.4998497,76.9647601
3655,28.4514429,77.0422933,28.4463373,77.0476109
3656,28.4465934,77.0542535,28.4439055,77.0580675
3700,28.5567375,77.2162374,28.5490941,77.210241
3701,28.5604227,77.2212699,28.5588851,77.2191705
3702,28.5588851,77.2191705,28.5567375,77.2162374
3703,28.5539543,77.2283901,28.5569621,77.2165425
3705,28.5604227,77.2212699,28.5600884,77.2180093
3733,28.4959639,77.3373803,28.5056663,77.3272154
3734,28.500441,77.3162848,28.5112542,77.3141164
3738,28.488422,77.331974,28.500425,77.3165067
3763,28.6382647,76.9938071,28.6388017,76.9938502
3765,28.629726,76.9987912,28.6142213,76.9986552
3771,28.6060279,77.1280319,28.6057951,77.1279194
3772,28.6057951,77.1279194,28.6049678,77.1275129
3782,28.6865217,77.0186873,28.6888559,77.0198889
3783,28.6908888,77.0215411,28.7597212,77.0578475
3790,28.669276,77.1648079,28.6690386,77.1647129
3845,28.5046309,76.8819031,28.5287472,76.9051976
3846,28.5600617,77.0271854,28.5544973,77.0507001
3847,28.5599136,77.0271537,28.5543766,77.0505945
3848,28.6546618,77.000708,28.6807077,77.0153728
3849,28.6388297,76.9933866,28.6534097,76.9999956
3871,28.5914854,77.0812939,28.590505,77.0815353
3882,28.5686152,77.292589,28.578797,77.270655
3884,28.5396906,77.2787985,28.5368105,77.2733051
3886,28.5071217,77.2861057,28.5099655,77.2805494
3887,28.4882434,77.2723334,28.5112909,77.2614414
3890,28.7861727,77.1948415,28.7830091,77.1413705
3891,28.7737106,77.092264,28.7526247,77.075956
3892,28.8434285,77.1811742,28.8221883,77.1717325
3894,28.7132461,77.2274097,28.7861727,77.1948415
3895,28.7853293,77.1802482,28.8220635,77.1717424
3896,28.8221126,77.1715961,28.8097751,77.1549893
3901,28.8000873,77.0354432,28.8024975,77.0405188
3902,28.8290833,76.988428,28.8061042,77.0246714
3903,28.5287632,77.249995,28.5279743,77.2499845
3904,28.600025,77.0529694,28.6034686,77.0559276
3905,28.5999482,77.0528967,28.600025,77.0529694
3936,28.7501212,76.9963484,28.7501217,76.998795
3937,28.7549184,76.9953829,28.7597361,76.9980658
3938,28.7811558,76.9718972,28.7677574,76.9783081
3945,28.7463624,76.8691808,28.7460474,76.87511
3946,28.7480948,76.8679057,28.7463624,76.8691808
3947,28.736866,76.8905112,28.7305708,76.8932423
3949,28.7460474,76.87511,28.7360681,76.8886427
3951,28.7305708,76.8932423,28.7238488,76.8978754
3952,28.7797651,76.8765195,28.7608942,76.9305327
3954,28.4826489,77.2886648,28.4844199,77.2831696
3955,28.5011596,77.3375166,28.4714806,77.3202881
3957,28.8675338,77.0464353,28.8548831,77.0891574
3958,28.8650091,77.0393527,28.8909333,77.0544398
3960,28.7716748,77.0491893,28.7786378,77.0552874
3962,28.7252427,77.2687359,28.729366,77.2599435
3963,28.6173701,77.0012465,28.6169741,77.0012622
3964,28.7925059,77.0295715,28.7975602,77.0350672
3965,28.7915704,77.0291624,28.7925059,77.0295715
3966,28.7914652,77.0291163,28.7915704,77.0291624
3967,28.7602286,77.039708,28.7680663,77.0449495
3968,28.7237102,76.8979738,28.7126412,76.9058193
3970,28.7123888,76.9057457,28.7063652,76.9101693
3971,28.7063652,76.9101693,28.706293,76.9102125
3972,28.7238488,76.8978754,28.7237102,76.8979738
3974,28.7360681,76.8886427,28.7361966,76.888843
3975,28.7361966,76.888843,28.736866,76.8905112
3976,28.630042,76.9994945,28.6153268,76.9991887
3982,28.5019495,77.0925568,28.5019038,77.092395
3983,28.4676836,77.0592238,28.467686,77.0597887
3984,28.4694026,77.0571887,28.4692888,77.0578024
3985,28.499227,77.089987,28.4976995,77.0897848
3988,28.5677294,77.0668462,28.5770537,77.0722614
3990,28.8550476,76.9440006,28.8558794,76.9448959
3995,28.6461808,77.1769692,28.6485895,77.1727267
4001,28.5598118,77.3340745,28.5599203,77.334012
4013,28.7294561,77.3297937,28.7215374,77.3218668
4014,28.5688767,77.3282881,28.5661034,77.3248672
4018,28.5608388,77.0230359,28.5605389,77.0237368
4024,28.6596485,77.1201108,28.6486312,77.121411
4069,28.6131875,77.3290235,28.6130023,77.3229291
4072,28.6525736,77.1092899,28.6524832,77.1093042
4075,28.6731194,77.2257838,28.674367,77.2168688
4077,28.6847201,77.2028361,28.6847201,77.2028361
4078,28.4344819,77.0492046,28.4347829,77.0494587
4083,28.4736032,77.0552135,28.4736742,77.0553511
4084,28.4735954,77.0556441,28.4734318,77.0557172
4088,28.4736742,77.0553511,28.4735954,77.0556441
4089,28.4733591,77.0551419,28.4736032,77.0552135
4090,28.6925382,77.2062636,28.6926911,77.2058425
4091,28.6908826,77.2107526,28.6925382,77.2062636
4092,28.6926911,77.2058425,28.6989285,77.2047048
4093,28.6289423,76.9664734,28.6290232,76.9666295
4101,28.5480488,77.0307944,28.5600334,77.038953
4103,28.5480488,77.0307944,28.5480421,77.0312811
4104,28.5458138,77.0299386,28.5391576,77.0298183
4110,28.6137844,77.0160752,28.6131088,77.0181426
4124,28.6114343,77.0914453,28.6118649,77.0854256
4131,28.649927,77.1835449,28.644965,77.1810608
4132,28.644965,77.1810608,28.6427635,77.1808445
4135,28.6871429,77.0531709,28.7107705,77.0616496
4141,28.564511,76.8818969,28.5657749,76.9432847
4142,28.5364288,76.8891947,28.5967946,76.8983571
4146,28.6189366,76.957464,28.6923351,76.9788523
4147,28.8169504,77.0598034,28.8204071,77.0645822
4159,28.8204071,77.0645822,28.8250445,77.0694476
4160,28.8204071,77.0645822,28.8203909,77.0647633
4162,28.5769629,77.2198041,28.5733816,77.2094925
4164,28.6645192,77.214843,28.6676658,77.2094516
4186,28.6137463,77.2121393,28.6109059,77.2119429
4201,28.5523115,77.2406785,28.5529526,77.2401772
4205,28.8710591,76.9236188,28.8710169,76.9237135
4206,28.8711442,76.9234279,28.8710928,76.9235432
4207,28.8710928,76.9235432,28.8710591,76.9236188
4208,28.8871513,76.8903587,28.8784706,76.9140876
4209,28.8695593,76.925672,28.8573231,76.9405259
4212,28.8710169,76.9237135,28.8695593,76.925672
4213,28.8482723,76.86844,28.8697813,76.9018387
4214,28.8481476,76.8681482,28.8482723,76.86844
4217,28.8705092,76.9028518,28.8766611,76.9114874
4222,28.7708538,76.8678015,28.8742632,76.9081904
4230,28.8573231,76.9405259,28.8572856,76.9406001
4231,28.8572856,76.9406001,28.831556,76.9764253
4232,28.8762832,77.0126207,28.8750545,77.0197327
4233,28.8751177,77.020457,28.8714806,77.0306591
4234,28.8751014,77.0202703,28.8751177,77.020457
4235,28.8750545,77.0197327,28.8750857,77.0200903
4236,28.9004276,77.0120933,28.8428963,77.0202016
4237,28.8750857,77.0200903,28.8751014,77.0202703
4239,28.8930241,77.0711781,28.8823681,77.0742846
4241,28.8035101,76.9370552,28.8422029,76.9635344
4242,28.7764567,76.9306184,28.7765208,76.9306558
4243,28.8442577,76.8591861,28.8443374,76.8593735
4244,28.8443374,76.8593735,28.8481476,76.8681482
4248,28.8190884,76.9754001,28.8192021,76.9755489
4250,28.8192021,76.9755489,28.8290833,76.988428
4253,28.7551418,76.8684561,28.7553562,76.8684717
4268,28.8145995,76.9716652,28.8147042,76.9717475
4279,28.8147042,76.9717475,28.8190884,76.9754001
4282,28.7855546,76.8756568,28.8550476,76.9440006
4283,28.7588692,76.8597758,28.7594302,76.8601699
4284,28.784772,76.8752575,28.7855546,76.8756568
4285,28.7594302,76.8601699,28.784772,76.8752575
4290,28.8605049,76.8368026,28.9004265,76.8544705
4296,28.6975678,76.8322066,28.6942537,76.8448978
4297,28.4187787,77.0452638,28.4266073,77.0574095
4298,28.4266073,77.0574095,28.42771,77.0585156
4299,28.4210696,77.0518757,28.4277424,77.058358
4307,28.6861513,76.9052768,28.6823533,76.9107861
4311,28.6887348,76.9016891,28.7013532,76.9101647
4313,28.6463085,76.9183013,28.6824274,76.9317304
4317,28.7013532,76.9101647,28.7014968,76.9102581
4318,28.7014968,76.9102581,28.7015358,76.9102835
4327,28.683045,76.9235412,28.6797483,76.9281527
4328,28.4101965,77.0164997,28.415031,77.0213377
4330,28.3963299,77.0854287,28.4001814,77.0842376
4332,28.4010255,77.1003992,28.4001995,77.0927238
4333,28.4006616,77.0858638,28.4069338,77.0817585
4334,28.3952793,77.0823895,28.4012822,77.0891831
4338,28.4115446,77.0072169,28.4097932,77.0111918
4340,28.402499,76.9999153,28.4270027,77.0181738
4341,28.4024327,77.0002125,28.4291287,77.0203467
4342,28.4130001,77.0209249,28.4115731,77.025706
4343,28.4039773,77.0051087,28.4108822,77.0086594
4344,28.4106613,76.9930536,28.4063074,77.0029334
4345,28.410875,76.9931703,28.4065737,77.0032013
4346,28.4009646,77.0090964,28.4222028,77.0196258
4347,28.4009187,77.0095023,28.4220472,77.0197953
4349,28.4031489,77.019858,28.4122942,77.0232654
4350,28.4008455,77.0158683,28.4032792,77.0168456
4351,28.403128,77.0256111,28.4083449,77.0274668
4353,28.4051132,77.0017477,28.4033955,77.0113075
4355,28.4032792,77.0168456,28.4031775,77.0309432
4358,28.4069652,77.0066528,28.4051521,77.0111818
4359,28.3905665,77.0305341,28.4005878,77.0306748
4365,28.5606201,77.1657306,28.5532141,77.1654216
4367,28.5930746,77.2235469,28.5928334,77.2235546
4368,28.5928334,77.2235546,28.5926709,77.2235592
4385,28.6877229,77.3415982,28.6934744,77.3362784
4388,28.6776295,77.3031811,28.6759049,77.3032219
4392,28.6783179,77.3042806,28.6776295,77.3031811
4417,28.6812507,77.3282894,28.6896778,77.322549
4418,28.6810273,77.3282362,28.6810273,77.3282362
4447,28.6874268,76.8827563,28.6861513,76.9052768
4448,28.6942537,76.8448978,28.694216,76.8450467
4449,28.6874366,76.8826194,28.6874268,76.8827563
4450,28.694216,76.8450467,28.6874366,76.8826194
4459,28.6663441,76.8434058,28.6663552,76.8434898
4460,28.6663552,76.8434898,28.6826577,76.9143213
4461,28.6648166,76.8317071,28.6663441,76.8434058
4462,28.6374823,76.9160845,28.6462618,76.9182498
4465,28.6462618,76.9182498,28.6463085,76.9183013
4467,28.6397486,76.8329484,28.6701972,76.8731645
4475,28.504482,77.1470724,28.5049583,77.14475
4476,28.5077647,77.1417049,28.5029707,77.140225
4481,28.5075946,77.1455843,28.5021402,77.143887
4491,28.404916,77.1086182,28.4043086,77.1025007
4492,28.4009565,77.1092139,28.4103048,77.1078887
4497,28.4029483,77.0985773,28.4102789,77.0983882
4500,28.4136478,77.0992964,28.4102854,77.0941127
4502,28.4052137,77.0984939,28.4043951,77.0921274
4506,28.4831277,76.9904321,28.4832982,76.9965573
4515,28.5807947,77.2250118,28.5797522,77.2250327
4519,28.5232884,77.2838982,28.5329505,77.2821737
4521,28.5926709,77.2235592,28.5921855,77.2235753
4522,28.6885068,77.1589042,28.6837658,77.1544344
4524,28.6347431,77.2410584,28.6347432,77.2408138
4531,28.42771,77.0585156,28.4316453,77.0621423
4532,28.7041231,77.2288029,28.7031928,77.2275814
4537,28.7090357,77.2271892,28.7125725,77.2264869
4548,28.4867133,77.2115107,28.4892594,77.1944003
4551,28.4743305,77.2084902,28.4896783,77.2084151
4552,28.4784423,77.2088298,28.4786147,77.203472
4558,28.6816301,77.2147355,28.6840961,77.2136415
4559,28.6840961,77.2136415,28.6891208,77.2024902
4570,28.6891208,77.2024902,28.6894295,77.2021008
4576,28.6564828,77.1968361,28.6440088,77.1882591
4581,28.6535964,77.2111424,28.655163,77.2043694
4593,28.729366,77.2599435,28.7293805,77.2598353
4594,28.7293805,77.2598353,28.7294095,77.2595999
4616,28.6975122,77.3152296,28.6943327,77.315025
4617,28.6875248,77.3206356,28.694148,77.3149287
4618,28.694148,77.3149287,28.694148,77.3149287
4628,28.7804574,77.2717328,28.7804574,77.2717328
4629,28.7796306,77.2665539,28.7796306,77.2665539
4631,28.7846695,77.2675506,28.7846695,77.2675506
4633,28.7825739,77.2534068,28.7825739,77.2534068
4634,28.7805757,77.2717358,28.7847113,77.2676075
4653,28.6862512,77.2694101,28.6728494,77.2696798
4657,28.7773057,77.2434489,28.7593916,77.2406693
4677,28.7637237,77.1458289,28.7595713,77.1311359
4678,28.7596852,77.1291852,28.7722584,77.1185514
